album_id,genre,artist_id,cover_path
7fH2wNj52IMMUMUyLQbFsT,reggae,0UmBaQJflaHddKtf1lrA6F,data/covers/reggae/Gregory_Isaacs_7fH2wNj52IMMUMUyLQbFsT.jpg
54gexkFvg7FE3JcbntQViI,alternative_rock,4pejUc4iciQfgdX6OKulQn,data/covers/alternative_rock/Queens_of_the_Stone_Age_54gexkFvg7FE3JcbntQViI.jpg
74cQBDmkkzRBntR064f0SD,alternative_rock,0L8ExT028jH3ddEcZwqJJ5,data/covers/alternative_rock/Red_Hot_Chili_Peppers_74cQBDmkkzRBntR064f0SD.jpg
7cZmdPqio08yh494uS6cxj,jazz,3rxeQlsv0Sc2nyYaZ5W71T,data/covers/jazz/Chet_Baker_7cZmdPqio08yh494uS6cxj.jpg
4imHR7i42w8AIoVMCBrb8Y,reggae,5keeQyPKYRxUCKDMECTXG3,data/covers/reggae/Black_Uhuru_4imHR7i42w8AIoVMCBrb8Y.jpg
5IyIjKnGkQbYGVpWenblSe,country,0BvkDsjIUla7X0k6CSWh1I,data/covers/country/Luke_Bryan_5IyIjKnGkQbYGVpWenblSe.jpg
5A7qhg1w3J1GVoPPTChYCF,alternative_rock,6olE6TJLqED3rqDCT0FyPh,data/covers/alternative_rock/Nirvana_5A7qhg1w3J1GVoPPTChYCF.jpg
5NNdsAK4p5mYeAjveQem0M,indie_rock,2QoU3awHVdcHS8LrZEKvSM,data/covers/indie_rock/Wilco_5NNdsAK4p5mYeAjveQem0M.jpg
4vdF3OV2BEm6wg0d9TrpaU,jazz,4gBdaOEelc50MG1QmlACtu,data/covers/jazz/Manfred_Schoof_4vdF3OV2BEm6wg0d9TrpaU.jpg
4m9bFYicqIM94Ceyim3ULg,alternative_rock,6zvul52xwTWzilBZl6BUbT,data/covers/alternative_rock/Pixies_4m9bFYicqIM94Ceyim3ULg.jpg
2I9uemu47lxbbHhRpM0sah,classical,3MKCzCnpzw3TjUYs2v7vDA,data/covers/classical/Erik_Satie_2I9uemu47lxbbHhRpM0sah.jpg
17mS71JVgCCYLVdVcG0aUT,alternative_rock,4KWTAlx2RvbpseOGMEmROg,data/covers/alternative_rock/REM_17mS71JVgCCYLVdVcG0aUT.jpg
68GdYpUJxIbdQoLX6xf7OI,jazz,1dykPF2xtMuwNNEIKtr1Sj,data/covers/jazz/Wolfgang_Haffner_68GdYpUJxIbdQoLX6xf7OI.jpg
2NzGG3ochgTG3RzGSBTuzr,country,2ptmyXoL7poH6Zq62h1QT9,data/covers/country/Merle_Haggard_2NzGG3ochgTG3RzGSBTuzr.jpg
28bVqBO08O6jcgirj9Yj0l,country,32vWCbZh0xZ4o9gkz4PsEU,data/covers/country/Dolly_Parton_28bVqBO08O6jcgirj9Yj0l.jpg
0vEt6UkpYZOpKxVO7H7j9Y,indie_rock,41SQP16hv1TioVYqdckmxT,data/covers/indie_rock/Real_Estate_0vEt6UkpYZOpKxVO7H7j9Y.jpg
3j8Mg3DogmEVXNYrHbDWeX,techno,1oZmFNkGAT93yD1xX4vTRE,data/covers/techno/Nina_Kraviz_3j8Mg3DogmEVXNYrHbDWeX.jpg
5W5R6Hue6ar2W6fFE4r6uM,hiphop,3Mcii5XWf6E0lrY3Uky4cA,data/covers/hiphop/Ice_Cube_5W5R6Hue6ar2W6fFE4r6uM.jpg
7E0cMiSuhpyzXmyoU5Zzfe,metal,1DFr97A9HnbV3SKTJFu62M,data/covers/metal/Motorhead_7E0cMiSuhpyzXmyoU5Zzfe.jpg
1W04wu2W4OIcuiNc5AMB3y,indie_rock,5BvJzeQpmsdsFp4HGUYUEx,data/covers/indie_rock/Vampire_Weekend_1W04wu2W4OIcuiNc5AMB3y.jpg
7JXjtz0F7VWwAboPCoyg14,country,6roFdX1y5BYSbp60OTJWMd,data/covers/country/Tim_McGraw_7JXjtz0F7VWwAboPCoyg14.jpg
6AbVbnrKb5LHvpiFRBPtQT,classical,436sYg6CZhNefQJogaXeK0,data/covers/classical/Camille_Saint-Saens_6AbVbnrKb5LHvpiFRBPtQT.jpg
58NXIEYqmq5dQHg9nV9duM,alternative_rock,64tNsm6TnZe2zpcMVMOoHL,data/covers/alternative_rock/Alice_in_Chains_58NXIEYqmq5dQHg9nV9duM.jpg
4rIT7o85FQB2KfTMMT4Pj0,alternative_rock,6RZUqkomCmb8zCRqc9eznB,data/covers/alternative_rock/Placebo_4rIT7o85FQB2KfTMMT4Pj0.jpg
4Jn7ICuweRDMzz37hztARn,metal,3JysSUOyfVs1UQ0UaESheP,data/covers/metal/Anthrax_4Jn7ICuweRDMzz37hztARn.jpg
0Fn7ZS5hRA3kMZPaVo99u9,house,6pohviZSNRueSX7uNu63ZX,data/covers/house/Moodymann_0Fn7ZS5hRA3kMZPaVo99u9.jpg
3zw3zBAScCn2bb2PDWQMCl,classical,2wOqMjp9TyABvtHdOSOTUS,data/covers/classical/Joseph_Haydn_3zw3zBAScCn2bb2PDWQMCl.jpg
4eqmJXPtpy2oCxgKeCZfTQ,classical,2UqjDAXnDxejEyE0CzfUrZ,data/covers/classical/Edward_Elgar_4eqmJXPtpy2oCxgKeCZfTQ.jpg
4eJ3FvJzSKUNJQ4lVecA7J,jazz,1YzCsTRb22dQkh9lghPIrp,data/covers/jazz/Billie_Holiday_4eJ3FvJzSKUNJQ4lVecA7J.jpg
3jxraBzHEhpHj9qETZSPmE,reggae,3VV18HyGcfLTqNjSjbROA1,data/covers/reggae/Morgan_Heritage_3jxraBzHEhpHj9qETZSPmE.jpg
4o1KnoVpzXZceJxyjELEQB,alternative_rock,6Ghvu1VvMGScGpOUJBAHNH,data/covers/alternative_rock/Deftones_4o1KnoVpzXZceJxyjELEQB.jpg
2GoGbCicW0q7sycH0qWel3,jazz,19eLuQmk9aCobbVDHc6eek,data/covers/jazz/Louis_Armstrong_2GoGbCicW0q7sycH0qWel3.jpg
3QOXA8bqsml8CslUdgHXrW,indie_rock,2Jv5eshHtLycR6R8KQCdc4,data/covers/indie_rock/Grizzly_Bear_3QOXA8bqsml8CslUdgHXrW.jpg
6D1tydNOSP2pWcHlMexO49,hiphop,7hJcb9fa4alzcOq3EaNPoG,data/covers/hiphop/Snoop_Dogg_6D1tydNOSP2pWcHlMexO49.jpg
4y8XSDLhjtdl5abvql7JUm,house,1iZiG82D4w7FLHvOUUj4zW,data/covers/house/Super_Flu_4y8XSDLhjtdl5abvql7JUm.jpg
1bkN9nIkkCnXeG4yitVS1J,hiphop,2YZyLoL8N0Wb9xBt1NhZWg,data/covers/hiphop/Kendrick_Lamar_1bkN9nIkkCnXeG4yitVS1J.jpg
3G8aHNTU8XRhHDPdgto8D8,alternative_rock,1V3Nl0Y3EZwqP38KHws6vB,data/covers/alternative_rock/H-Blockx_3G8aHNTU8XRhHDPdgto8D8.jpg
6H16l0aclr4Ck2t8xGGX5x,hiphop,6ynopZPMBXcIGBI9M02Un5,data/covers/hiphop/Haftbefehl_6H16l0aclr4Ck2t8xGGX5x.jpg
39yycJHBG2dIjrRVXqyYFR,hiphop,4LLpKhyESsyAXpc4laK94U,data/covers/hiphop/Mac_Miller_39yycJHBG2dIjrRVXqyYFR.jpg
1VFrH2lUWZRDR4WhG8UvvE,reggae,2QsynagSdAqZj3U9HgDzjD,data/covers/reggae/Bob_Marley_and_The_Wailers_1VFrH2lUWZRDR4WhG8UvvE.jpg
1Sf8GsXG32t0jNrX11xqWx,hiphop,0Y5tJX1MQlPlqiwlOH1tJY,data/covers/hiphop/Travis_Scott_1Sf8GsXG32t0jNrX11xqWx.jpg
3sxJpkdsLs0F2D3cSsrYEB,metal,3JFsVIxOn7STeilPICkkB2,data/covers/metal/Lamb_of_God_3sxJpkdsLs0F2D3cSsrYEB.jpg
2QML6CksOvb8U9uKow63fy,reggae,6qfKnsgz1CwyqA7lTdieRJ,data/covers/reggae/Third_World_2QML6CksOvb8U9uKow63fy.jpg
5JLzcvxjnciQcXnprdBs3V,techno,2eIDAcLKnWc4D350YyzvgS,data/covers/techno/Jeff_Mills_5JLzcvxjnciQcXnprdBs3V.jpg
4nWouEZjo09ziipGXBW1c6,metal,7954VFaZClkL503srfV5PE,data/covers/metal/Running_Wild_4nWouEZjo09ziipGXBW1c6.jpg
4MH39TSKNijXly27EtMiLJ,jazz,1YzCsTRb22dQkh9lghPIrp,data/covers/jazz/Billie_Holiday_4MH39TSKNijXly27EtMiLJ.jpg
6pX5tzhTKDe1NgE4voQpaF,techno,6WH1V41LwGDGmlPUhSZLHO,data/covers/techno/Autechre_6pX5tzhTKDe1NgE4voQpaF.jpg
1OnkMYNWQw0Wrqz2QIIfJ8,classical,34MYamymtmnsmpwbqydd7I,data/covers/classical/Alexander_Borodin_1OnkMYNWQw0Wrqz2QIIfJ8.jpg
5cLkbqs0qo552lJvXH1JTH,techno,1GhPHrq36VKCY3ucVaZCfo,data/covers/techno/The_Chemical_Brothers_5cLkbqs0qo552lJvXH1JTH.jpg
7IDOU3byCWFcvpt1JI45cP,techno,3tSvlEzeDnVbQJBTkIA6nO,data/covers/techno/Christian_Loffler_7IDOU3byCWFcvpt1JI45cP.jpg
0SyEsGffJ9ZqvRkuVrzOlB,country,0BvkDsjIUla7X0k6CSWh1I,data/covers/country/Luke_Bryan_0SyEsGffJ9ZqvRkuVrzOlB.jpg
44RnWKv74pRS6AVT84FTQb,classical,2ANtgfhQkKpsW6EYSDqldz,data/covers/classical/Edward_Elgar_44RnWKv74pRS6AVT84FTQb.jpg
0JxBiJVEmzFJdbMwgLohC1,country,5vngPClqofybhPERIqQMYd,data/covers/country/George_Strait_0JxBiJVEmzFJdbMwgLohC1.jpg
2z8iibF0hCuBb9h9gYkuO7,indie_rock,3inCNiUr4R6XQ3W43s9Aqi,data/covers/indie_rock/Pavement_2z8iibF0hCuBb9h9gYkuO7.jpg
6lSOhe2lVDiEHE4AUNbMwl,jazz,19eLuQmk9aCobbVDHc6eek,data/covers/jazz/Ella_Fitzgerald_6lSOhe2lVDiEHE4AUNbMwl.jpg
0g9OwB4OZRBsds62X7VK3h,indie_rock,0YrtvWJMgSdVrk3SfNjTbx,data/covers/indie_rock/Death_Cab_for_Cutie_0g9OwB4OZRBsds62X7VK3h.jpg
3HIfNi3A7HHn8nNmiflOaA,jazz,3rxeQlsv0Sc2nyYaZ5W71T,data/covers/jazz/Chet_Baker_3HIfNi3A7HHn8nNmiflOaA.jpg
2FGOpJp7FPmtwjU94Y0rSb,reggae,3j7Sw80qzL2FJlryUhI3wG,data/covers/reggae/Shabba_Ranks_2FGOpJp7FPmtwjU94Y0rSb.jpg
69stw7RPrOIbfT927Qrk4F,reggae,3j7Sw80qzL2FJlryUhI3wG,data/covers/reggae/Shabba_Ranks_69stw7RPrOIbfT927Qrk4F.jpg
4LaRYkT4oy47wEuQgkLBul,alternative_rock,2d0hyoQ5ynDBnkvAbJKORj,data/covers/alternative_rock/Rage_Against_the_Machine_4LaRYkT4oy47wEuQgkLBul.jpg
5FP9keIJnlSCKnkdVOf623,hiphop,6l3HvQ5sa6mXTsMTB19rO5,data/covers/hiphop/J_Cole_5FP9keIJnlSCKnkdVOf623.jpg
7hzJ5rxhsKwGY4cNEEmrSA,metal,1IQ2e1buppatiN1bxUVkrk,data/covers/metal/Slayer_7hzJ5rxhsKwGY4cNEEmrSA.jpg
3C2uG8aJwuspcoKvbPBFbX,jazz,4jXfFzeP66Zy67HM2mvIIF,data/covers/jazz/Bill_Evans_3C2uG8aJwuspcoKvbPBFbX.jpg
3CAvWepoxL7CeqcYnwBOnv,jazz,7MbjIv3XpMc2ciNcoWHFcS,data/covers/jazz/Michael_Wollny_3CAvWepoxL7CeqcYnwBOnv.jpg
0LKOlxflzwKoZerUQLtSmJ,metal,5M52tdBnJaKSvOpJGz8mfZ,data/covers/metal/Black_Sabbath_0LKOlxflzwKoZerUQLtSmJ.jpg
7GoZNNb7Yl74fpk8Z6I2cv,hiphop,3nFkdlSjzX9mRTtwJOzDYB,data/covers/hiphop/JAY-Z_7GoZNNb7Yl74fpk8Z6I2cv.jpg
3DrgM5X3yX1JP1liNLAOHI,indie_rock,3kjuyTCjPG1WMFCiyc5IuB,data/covers/indie_rock/Arcade_Fire_3DrgM5X3yX1JP1liNLAOHI.jpg
4PEh2b38J4LJCfc7FzhtlK,metal,1DFr97A9HnbV3SKTJFu62M,data/covers/metal/Motorhead_4PEh2b38J4LJCfc7FzhtlK.jpg
6X4w3XifxQVXdKDgwgD7Wk,jazz,2hGh5VOeeqimQFxqXvfCUf,data/covers/jazz/John_Coltrane_6X4w3XifxQVXdKDgwgD7Wk.jpg
7tCnmn9QvojHgEDCWG6xXs,metal,57ylwQTnFnIhJh4nu4rxCs,data/covers/metal/In_Flames_7tCnmn9QvojHgEDCWG6xXs.jpg
20r762YmB5HeofjMCiPMLv,hiphop,5K4W6rqBFWDnAN6FQUkS6x,data/covers/hiphop/Kanye_West_20r762YmB5HeofjMCiPMLv.jpg
1OWVxa79HkgHGOX8qt9Vxf,hiphop,1ZwdS5xdxEREPySFridCfh,data/covers/hiphop/2Pac_1OWVxa79HkgHGOX8qt9Vxf.jpg
1PKL24mnakuCYCZkHgKgwJ,indie_rock,536BYVgOnRky0xjsPT96zl,data/covers/indie_rock/Two_Door_Cinema_Club_1PKL24mnakuCYCZkHgKgwJ.jpg
2k2m2GaoRsa0aDxo6Z2lEQ,metal,2tRsMl4eGxwoNabM08Dm4I,data/covers/metal/Judas_Priest_2k2m2GaoRsa0aDxo6Z2lEQ.jpg
5XzXkw96kKCXo8IJi7bha1,jazz,73xPAo16RiiVu6X90p7UVb,data/covers/jazz/Rolf_Kuhn_5XzXkw96kKCXo8IJi7bha1.jpg
78tXJfTs54x8GO5aq4rbVE,indie_rock,6pmxr66tMAePxzOLfjGNcX,data/covers/indie_rock/Beirut_78tXJfTs54x8GO5aq4rbVE.jpg
0XH7kbIXE40qi6FyLQlp87,classical,430byzy0c5bPn5opiu0SRd,data/covers/classical/Edward_Elgar_0XH7kbIXE40qi6FyLQlp87.jpg
1GWWErA3u49ANQoGygvziN,house,37uLId6Z5ZXCx19vuruvv5,data/covers/house/Hot_Chip_1GWWErA3u49ANQoGygvziN.jpg
6oHpXC25QR38ZDgpTqKiUz,reggae,5WcGRaGsl0b9sul7jVdDgc,data/covers/reggae/Don_Carlos_6oHpXC25QR38ZDgpTqKiUz.jpg
3aRkeXqWFdxFNumHJe0hDc,jazz,4jXfFzeP66Zy67HM2mvIIF,data/covers/jazz/Bill_Evans_3aRkeXqWFdxFNumHJe0hDc.jpg
49jjbHF29rJ1ARMIle6nZo,indie_rock,3WaJSfKnzc65VDgmj2zU8B,data/covers/indie_rock/Interpol_49jjbHF29rJ1ARMIle6nZo.jpg
32bJgeIOAFiNkucTCje5O5,indie_rock,56ZTgzPBDge0OvCGgMO3OY,data/covers/indie_rock/Beach_House_32bJgeIOAFiNkucTCje5O5.jpg
2yQ0gnJqaKIa9rufOe44Vn,house,4mncDFjVLUa3s025Tct3Ry,data/covers/house/Claptone_2yQ0gnJqaKIa9rufOe44Vn.jpg
3BVtphNjEG5djS7JKPhn7T,reggae,6UL7BodGc5iVmQGlMwHR0g,data/covers/reggae/Steel_Pulse_3BVtphNjEG5djS7JKPhn7T.jpg
7JAuECEqE5vWNqqpzcklS7,reggae,389zc5Rwe0MPcE6mSF4AjC,data/covers/reggae/Bunny_Wailer_7JAuECEqE5vWNqqpzcklS7.jpg
2mKWlVbOOubHmj6n2s2czx,classical,5aIqB5nVVvmFsvSdExz408,data/covers/classical/Johann_Sebastian_Bach_2mKWlVbOOubHmj6n2s2czx.jpg
1Trg5OuUpkNFLF21HdbOg6,country,0BvkDsjIUla7X0k6CSWh1I,data/covers/country/Luke_Bryan_1Trg5OuUpkNFLF21HdbOg6.jpg
0dLnnm4PjeyqM4CoHqo6DI,house,1gR0gsQYfi6joyO1dlp76N,data/covers/house/Justice_0dLnnm4PjeyqM4CoHqo6DI.jpg
1gdB9kn59KSAVG5VQcjdHi,metal,6mdiAmATAx73kdxrNrnlao,data/covers/metal/Iron_Maiden_1gdB9kn59KSAVG5VQcjdHi.jpg
1n8QZFcwx5aQ2LIIlj0iYe,metal,1Dvfqq39HxvCJ3GvfeIFuT,data/covers/metal/Mastodon_1n8QZFcwx5aQ2LIIlj0iYe.jpg
3C2MFZ2iHotUQOSBzdSvM7,indie_rock,5INjqkS1o8h1imAzPqGZBb,data/covers/indie_rock/Tame_Impala_3C2MFZ2iHotUQOSBzdSvM7.jpg
1V5YIHKqKdsQDdVQURKk02,house,3qMRvSHJpaRjGDkIeNMoGz,data/covers/house/Theo_Parrish_1V5YIHKqKdsQDdVQURKk02.jpg
3nwri7yZ49C9ZKx8Ku10pn,country,7wCjDgV6nqBsHguQXPAaIM,data/covers/country/Waylon_Jennings_3nwri7yZ49C9ZKx8Ku10pn.jpg
796C60OmYLvdokhHSfrnrE,techno,5zovXI5By2gUhdr7EByjLa,data/covers/techno/Monkey_Safari_796C60OmYLvdokhHSfrnrE.jpg
799I2k2TkWYZgot4HkSJXH,indie_rock,5wD0owYApRtYmjPWavWKvb,data/covers/indie_rock/Giant_Rooks_799I2k2TkWYZgot4HkSJXH.jpg
41GuZcammIkupMPKH2OJ6I,hiphop,0Y5tJX1MQlPlqiwlOH1tJY,data/covers/hiphop/Travis_Scott_41GuZcammIkupMPKH2OJ6I.jpg
5jVU78xvmaqPWJV7HaZqqj,alternative_rock,12Chz98pHFMPJEknJQMWvI,data/covers/alternative_rock/Muse_5jVU78xvmaqPWJV7HaZqqj.jpg
6l1ZSwtU3tTfRrk4Xreiew,alternative_rock,4KWTAlx2RvbpseOGMEmROg,data/covers/alternative_rock/REM_6l1ZSwtU3tTfRrk4Xreiew.jpg
4p354VnC5N2sxacZpZgRPn,jazz,73xPAo16RiiVu6X90p7UVb,data/covers/jazz/Rolf_Kuhn_4p354VnC5N2sxacZpZgRPn.jpg
7v8PSSbB0vEmUVOGtjrGnh,reggae,41ekW4MXG59xJMXR8dX1OG,data/covers/reggae/Alpha_Blondy_7v8PSSbB0vEmUVOGtjrGnh.jpg
0j5ordW5EZlElgcED0p1JH,alternative_rock,2d0hyoQ5ynDBnkvAbJKORj,data/covers/alternative_rock/Rage_Against_the_Machine_0j5ordW5EZlElgcED0p1JH.jpg
5mvHTVy1iUIkAflIufoOpj,indie_rock,1yAwtBaoHLEDWAnWR87hBT,data/covers/indie_rock/Modest_Mouse_5mvHTVy1iUIkAflIufoOpj.jpg
6ZNoVc15w0AyCOkwNhxHjW,house,6wMr4zKPrrR0UVz08WtUWc,data/covers/house/Black_Coffee_6ZNoVc15w0AyCOkwNhxHjW.jpg
17HvkzvYLbhUiAq0UDqo1h,techno,5ipQlfnpRCtyOuhYqvPvQ8,data/covers/techno/Robert_Hood_17HvkzvYLbhUiAq0UDqo1h.jpg
7ub0oIH6wQJN5amS2FanXk,indie_rock,2QoU3awHVdcHS8LrZEKvSM,data/covers/indie_rock/Wilco_7ub0oIH6wQJN5amS2FanXk.jpg
6mm1Skz3JE6AXneya9Nyiv,indie_rock,0SwO7SWeDHJijQ3XNS7xEE,data/covers/indie_rock/MGMT_6mm1Skz3JE6AXneya9Nyiv.jpg
1HWNpcD8bvszEk4AtFnhY5,metal,3JysSUOyfVs1UQ0UaESheP,data/covers/metal/Anthrax_1HWNpcD8bvszEk4AtFnhY5.jpg
77Lae5VorRCNpgZFMW8yRO,techno,6kBDZFXuLrZgHnvmPu9NsG,data/covers/techno/Aphex_Twin_77Lae5VorRCNpgZFMW8yRO.jpg
4HpnRcfCzdsQo4lbRVgVBY,classical,4kHtgiRnpmFIV5Tm4BIs8l,data/covers/classical/Sergei_Prokofiev_4HpnRcfCzdsQo4lbRVgVBY.jpg
33Se3F8OJKVPXKq5AHOS8N,house,3qMRvSHJpaRjGDkIeNMoGz,data/covers/house/Theo_Parrish_33Se3F8OJKVPXKq5AHOS8N.jpg
2SZZihZiCsFo87NKxDfxlH,techno,6kBDZFXuLrZgHnvmPu9NsG,data/covers/techno/Aphex_Twin_2SZZihZiCsFo87NKxDfxlH.jpg
18iQ8iJsyp1LE9GioAfRVH,country,7wCjDgV6nqBsHguQXPAaIM,data/covers/country/Waylon_Jennings_18iQ8iJsyp1LE9GioAfRVH.jpg
5Wp0EJVppOLDIlaOLUQZXU,alternative_rock,4KWTAlx2RvbpseOGMEmROg,data/covers/alternative_rock/REM_5Wp0EJVppOLDIlaOLUQZXU.jpg
0t6vaUf3Qgf9DjDW5hm2ii,techno,2eIDAcLKnWc4D350YyzvgS,data/covers/techno/Jeff_Mills_0t6vaUf3Qgf9DjDW5hm2ii.jpg
7zg9ZSOQtYLjWnvSawflg6,hiphop,5me0Irg2ANcsgc93uaYrpb,data/covers/hiphop/The_Notorious_BIG_7zg9ZSOQtYLjWnvSawflg6.jpg
6YqaN9XimQq9onWnfXtibD,classical,2qpchAUtJNY45rG7auwQgz,data/covers/classical/Max_Reger_6YqaN9XimQq9onWnfXtibD.jpg
6LnmachbDcHJ2Q5zZnoBrv,alternative_rock,5FYfIAuN8mV5KgVtugwfc0,data/covers/alternative_rock/Revolverheld_6LnmachbDcHJ2Q5zZnoBrv.jpg
2ClZ9xWAYg1BH8zkR96dJo,house,4oLeXFyACqeem2VImYeBFe,data/covers/house/Fred_again_2ClZ9xWAYg1BH8zkR96dJo.jpg
17Jk6yk8UbNOgInqXDCUVO,jazz,73xPAo16RiiVu6X90p7UVb,data/covers/jazz/Rolf_Kuhn_17Jk6yk8UbNOgInqXDCUVO.jpg
4pywjOUh4t2m2QvMV8KRw1,reggae,6qfKnsgz1CwyqA7lTdieRJ,data/covers/reggae/Third_World_4pywjOUh4t2m2QvMV8KRw1.jpg
40CAHj7j28GUQmTKo5Ai71,jazz,4jXfFzeP66Zy67HM2mvIIF,data/covers/jazz/Bill_Evans_40CAHj7j28GUQmTKo5Ai71.jpg
4Ap8ue6rJEhhxcMOGNrQlm,house,3qMRvSHJpaRjGDkIeNMoGz,data/covers/house/Theo_Parrish_4Ap8ue6rJEhhxcMOGNrQlm.jpg
3LaJpJFSY3cmLFEHJl2z6E,indie_rock,5hAhrnb0Ch4ODwWu4tsbpi,data/covers/indie_rock/Yo_La_Tengo_3LaJpJFSY3cmLFEHJl2z6E.jpg
2zTpilXCWDFTXvZ0nWZuUS,techno,5akVqMzdZOdbMYbE4vNZWD,data/covers/techno/Plaid_2zTpilXCWDFTXvZ0nWZuUS.jpg
4mYnwRs3nCds1vIZn6oMFd,house,0RBnTX5xoVa1bDYt9Qbies,data/covers/house/Floorplan_4mYnwRs3nCds1vIZn6oMFd.jpg
6ofEQubaL265rIW6WnCU8y,alternative_rock,4Z8W4fKeB5YxbusRsdQVPb,data/covers/alternative_rock/Radiohead_6ofEQubaL265rIW6WnCU8y.jpg
2b1eij1R1tHppx4M5ZZTrF,house,6pJY5At9SiMpAOBrw9YosS,data/covers/house/Folamour_2b1eij1R1tHppx4M5ZZTrF.jpg
1D4fI3BbLIJL1aNhGztjUK,alternative_rock,1w5Kfo2jwwIPruYS2UWh56,data/covers/alternative_rock/Pearl_Jam_1D4fI3BbLIJL1aNhGztjUK.jpg
600BVck2XflTAsEo0KhIfm,indie_rock,56ZTgzPBDge0OvCGgMO3OY,data/covers/indie_rock/Beach_House_600BVck2XflTAsEo0KhIfm.jpg
5C40IE0VAEHNZJcpwUxoNY,techno,1GhPHrq36VKCY3ucVaZCfo,data/covers/techno/The_Chemical_Brothers_5C40IE0VAEHNZJcpwUxoNY.jpg
0yO8HSwzcU5iU1xQXuLKs2,house,3qMRvSHJpaRjGDkIeNMoGz,data/covers/house/Theo_Parrish_0yO8HSwzcU5iU1xQXuLKs2.jpg
7zURSbIVZ5vl3NIKkrVRvl,hiphop,1ZwdS5xdxEREPySFridCfh,data/covers/hiphop/2Pac_7zURSbIVZ5vl3NIKkrVRvl.jpg
3na24PKpM5Bh0xwvIcpPms,house,6pJY5At9SiMpAOBrw9YosS,data/covers/house/Folamour_3na24PKpM5Bh0xwvIcpPms.jpg
3zIrVMrwfJh0pTK9qVtTev,house,6jOz2B9qeID4dLP1o8bFGf,data/covers/house/Crazy_P_3zIrVMrwfJh0pTK9qVtTev.jpg
1Dsbv2HTqGfZ6rSE3maf3C,classical,6s1pCNXcbdtQJlsnM1hRIA,data/covers/classical/Dmitri_Shostakovich_1Dsbv2HTqGfZ6rSE3maf3C.jpg
6DN7GcZF1HywzrkGN6Eeqk,hiphop,7dGJo4pcD2V6oG8kP0tJRR,data/covers/hiphop/Eminem_6DN7GcZF1HywzrkGN6Eeqk.jpg
0EIXc1Tel5YgccztKXCaLe,reggae,3VV18HyGcfLTqNjSjbROA1,data/covers/reggae/Morgan_Heritage_0EIXc1Tel5YgccztKXCaLe.jpg
5vqHeXkFzPlMQRa76EHx1q,reggae,5WcGRaGsl0b9sul7jVdDgc,data/covers/reggae/Don_Carlos_5vqHeXkFzPlMQRa76EHx1q.jpg
15VpRFtPtfGZ0RJSlnxZPx,reggae,6qaKS0nzGP4hfjl4aFZmEU,data/covers/reggae/Burning_Spear_15VpRFtPtfGZ0RJSlnxZPx.jpg
3A2fZrIyCHutH5BYQjfvId,jazz,19eLuQmk9aCobbVDHc6eek,data/covers/jazz/Louis_Armstrong_3A2fZrIyCHutH5BYQjfvId.jpg
2ANFIaCb53iam0MBkFFoxY,hiphop,4LLpKhyESsyAXpc4laK94U,data/covers/hiphop/Mac_Miller_2ANFIaCb53iam0MBkFFoxY.jpg
4MyzEybeVnXybxuvZhZI3q,techno,5ipQlfnpRCtyOuhYqvPvQ8,data/covers/techno/Robert_Hood_4MyzEybeVnXybxuvZhZI3q.jpg
1XKT456HjHTeUw56O9HQEe,country,70kkdajctXSbqSMJbQO424,data/covers/country/Kacey_Musgraves_1XKT456HjHTeUw56O9HQEe.jpg
47A1S28mO1RWQEeHnmW0Pz,reggae,5WcGRaGsl0b9sul7jVdDgc,data/covers/reggae/Don_Carlos_47A1S28mO1RWQEeHnmW0Pz.jpg
5TC9oSol9ZQwXQk8XcsD7i,alternative_rock,2DaxqgrOhkeH0fpeiQq2f4,data/covers/alternative_rock/Oasis_5TC9oSol9ZQwXQk8XcsD7i.jpg
1jHC0GAW4eK9ZGa0OblnzU,classical,17hR0sYHpx7VYTMRfFUOmY,data/covers/classical/Camille_Saint-Saens_1jHC0GAW4eK9ZGa0OblnzU.jpg
5B1IW4X9Dc54UBMxdO8dsA,classical,17hR0sYHpx7VYTMRfFUOmY,data/covers/classical/Edward_Elgar_5B1IW4X9Dc54UBMxdO8dsA.jpg
4P0deMCvQm7mXiay5Wslp7,reggae,6qfKnsgz1CwyqA7lTdieRJ,data/covers/reggae/Third_World_4P0deMCvQm7mXiay5Wslp7.jpg
4lB6VBbvMHJTh36Mlocqpw,jazz,19eLuQmk9aCobbVDHc6eek,data/covers/jazz/Louis_Armstrong_4lB6VBbvMHJTh36Mlocqpw.jpg
78iX7tMceN0FsnmabAtlOC,hiphop,1ZwdS5xdxEREPySFridCfh,data/covers/hiphop/2Pac_78iX7tMceN0FsnmabAtlOC.jpg
4T8xTIfqXUcwHR4JJinbBx,country,4mxWe1mtYIYfP040G38yvS,data/covers/country/Alan_Jackson_4T8xTIfqXUcwHR4JJinbBx.jpg
1Dh27pjT3IEdiRG9Se5uQn,alternative_rock,12Chz98pHFMPJEknJQMWvI,data/covers/alternative_rock/Muse_1Dh27pjT3IEdiRG9Se5uQn.jpg
4qyARW3GKKRUT55UnBw6Ym,reggae,3rJ3m1tM6vUgiWLjfV8sRf,data/covers/reggae/Jimmy_Cliff_4qyARW3GKKRUT55UnBw6Ym.jpg
7LhEJGta4uIPtAMC5AQm5n,jazz,63ZJSdxmTX5wWRMoS1C5ph,data/covers/jazz/Joachim_Kuhn_7LhEJGta4uIPtAMC5AQm5n.jpg
